userId,venueId,venueCategoryId,venueCategory,latitude,longitude,timezoneOffset,utcTimestamp
1865,4f100901e4b047204335354e,4bf58dd8d48988d11d951735,Food & Drink Shop,35.6856022,139.7835978,540,Wed Apr 04 04:53:14 +0000 2012
1231,4bd44dda046076b097997771,4bf58dd8d48988d1e7941735,Playground,35.56182324,139.6337199,540,Wed Apr 04 04:54:17 +0000 2012
13,4b581395f964a520484a28e3,4bf58dd8d48988d114951735,Bookstore,35.71283275,139.705013,540,Wed Apr 04 04:54:32 +0000 2012
86,4b601301f964a520f9d429e3,4bf58dd8d48988d1fd931735,Subway,35.68860292,139.6989512,540,Wed Apr 04 04:54:34 +0000 2012
948,4b1a3b8cf964a52048e823e3,4bf58dd8d48988d129951735,Train Station,35.69610528,139.7925282,540,Wed Apr 04 04:54:46 +0000 2012
1697,4b95f59df964a520a4b834e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.61972861,139.7283912,540,Wed Apr 04 04:54:55 +0000 2012
1231,4bd44f3aa8b3a59307856b5f,4bf58dd8d48988d1e7941735,Playground,35.56248219,139.63269,540,Wed Apr 04 04:55:48 +0000 2012
626,4ed46cfbe3007ce6d723abbf,4bf58dd8d48988d110951735,Salon / Barbershop,35.707044,139.651722,540,Wed Apr 04 04:55:53 +0000 2012
693,4ca5144544a8224b53aff63f,4bf58dd8d48988d124941735,Office,35.60987928,139.7492507,540,Wed Apr 04 04:55:58 +0000 2012
584,4b6f8061f964a52038f32ce3,4bf58dd8d48988d19e941735,College Academic Building,35.65748803,139.544456,540,Wed Apr 04 04:56:42 +0000 2012
156,4be0f2b15567a59345f80b02,4bf58dd8d48988d124941735,Office,35.57876644,139.7493553,540,Wed Apr 04 04:57:25 +0000 2012
2179,4be243bdb02ec9b686b64cc0,4bf58dd8d48988d111941735,Japanese Restaurant,35.67481625,139.7354722,540,Wed Apr 04 04:57:25 +0000 2012
40,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 04:57:26 +0000 2012
1302,4b67a7fdf964a520be592be3,4bf58dd8d48988d116941735,Bar,35.675247,139.71044,540,Wed Apr 04 04:57:47 +0000 2012
26,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 04:57:56 +0000 2012
1092,4ca68e9aa6e08cfa29167c94,4bf58dd8d48988d1df941735,Bridge,35.73889708,139.761098,540,Wed Apr 04 04:58:09 +0000 2012
881,4b3eae5cf964a520b4a025e3,4bf58dd8d48988d129951735,Train Station,35.70025263,139.4802547,540,Wed Apr 04 04:58:58 +0000 2012
275,4c1a0a844ff90f4760c41049,4bf58dd8d48988d1df931735,BBQ Joint,35.708281,139.666427,540,Wed Apr 04 04:59:11 +0000 2012
1248,4b572309f964a520d32728e3,4bf58dd8d48988d1ae941735,University,35.67112081,139.6482897,540,Wed Apr 04 04:59:22 +0000 2012
1162,4b56da76f964a5200b1d28e3,4bf58dd8d48988d1e7941735,Playground,35.73814792,139.5990554,540,Wed Apr 04 04:59:33 +0000 2012
686,4c3ea2036faac9b6bf8f0e76,4bf58dd8d48988d111941735,Japanese Restaurant,35.693133,139.7626356,540,Wed Apr 04 04:59:34 +0000 2012
1514,4b5292aaf964a520b48227e3,4bf58dd8d48988d115951735,Bike Shop,35.69126935,139.7077221,540,Wed Apr 04 04:59:39 +0000 2012
100,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 04:59:40 +0000 2012
423,4b6d4872f964a5202e6f2ce3,4bf58dd8d48988d1fd931735,Subway,35.68598869,139.7634315,540,Wed Apr 04 05:00:06 +0000 2012
284,4b54245bf964a52019b327e3,4bf58dd8d48988d129951735,Train Station,35.68008021,139.7202373,540,Wed Apr 04 05:00:30 +0000 2012
804,4b575f69f964a520463428e3,4bf58dd8d48988d1fd941735,Mall,35.70925232,139.6656811,540,Wed Apr 04 05:01:19 +0000 2012
410,4b751241f964a520fcfc2de3,4bf58dd8d48988d1ae941735,University,35.64834046,139.6532675,540,Wed Apr 04 05:01:26 +0000 2012
612,4b8b590ef964a520059d32e3,4bf58dd8d48988d114951735,Bookstore,35.696647,139.7608346,540,Wed Apr 04 05:02:52 +0000 2012
1462,4cf0f8d26195721e27ad3ec1,4bf58dd8d48988d1d2941735,Sushi Restaurant,35.69905462,139.7730392,540,Wed Apr 04 05:03:21 +0000 2012
616,4f7bd5dfe4b032659c52ea9a,4bf58dd8d48988d111941735,Japanese Restaurant,35.67002291,139.7418389,540,Wed Apr 04 05:04:37 +0000 2012
948,4b557834f964a52022e527e3,4bf58dd8d48988d129951735,Train Station,35.71678759,139.8582637,540,Wed Apr 04 05:04:46 +0000 2012
515,4b4dc973f964a520aed726e3,4bf58dd8d48988d1fd931735,Subway,35.71072459,139.6863234,540,Wed Apr 04 05:04:50 +0000 2012
591,4dccb00422718eed7a0d546d,4bf58dd8d48988d124941735,Office,35.69828795,139.745252,540,Wed Apr 04 05:04:54 +0000 2012
698,4c5cf29a94fd0f47f34dca45,4bf58dd8d48988d1f9931735,Road,35.768378,139.874504,540,Wed Apr 04 05:05:01 +0000 2012
1354,4bbc035d2d9ea593a23ba0ce,4bf58dd8d48988d1dd931735,Soup Place,35.681286,139.769344,540,Wed Apr 04 05:05:13 +0000 2012
1379,4b99ca56f964a520ed9135e3,4bf58dd8d48988d130941735,Building,35.6771585,139.7854954,540,Wed Apr 04 05:05:24 +0000 2012
560,4b5755cdf964a520153228e3,4bf58dd8d48988d126951735,Video Store,35.70452608,139.5615417,540,Wed Apr 04 05:05:25 +0000 2012
118,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 05:06:18 +0000 2012
199,4b58fa9ef964a5209a7628e3,4bf58dd8d48988d129951735,Train Station,35.67058042,139.608947,540,Wed Apr 04 05:06:21 +0000 2012
199,4bc991e40687ef3bca23dacc,4bf58dd8d48988d118951735,Food & Drink Shop,35.67032673,139.6090365,540,Wed Apr 04 05:06:54 +0000 2012
720,4bebe39a18389521e1ff0acf,4bf58dd8d48988d1e0931735,Coffee Shop,35.6988673,139.77651,540,Wed Apr 04 05:07:45 +0000 2012
1400,4b9c6de9f964a520056836e3,4bf58dd8d48988d1d2941735,Sushi Restaurant,35.60838989,139.6698077,540,Wed Apr 04 05:07:48 +0000 2012
1058,4e2404f7c65b2b5e35602512,4bf58dd8d48988d1df941735,Bridge,35.82148004,139.7273653,540,Wed Apr 04 05:08:14 +0000 2012
689,4d379456b8d5a090688dfe1f,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.65806773,139.7001126,540,Wed Apr 04 05:08:34 +0000 2012
321,4ec1b060f5b93923c255dec8,4bf58dd8d48988d111941735,Japanese Restaurant,35.69530803,139.7762793,540,Wed Apr 04 05:08:57 +0000 2012
330,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.64573181,139.747569,540,Wed Apr 04 05:09:17 +0000 2012
1329,4bc913fb511f95216023adc7,4d954b0ea243a5684a65b473,Convenience Store,35.66998464,139.6421481,540,Wed Apr 04 05:10:29 +0000 2012
40,4b5a75fcf964a5208cc628e3,4bf58dd8d48988d10f941735,Indian Restaurant,35.69939225,139.7711161,540,Wed Apr 04 05:10:33 +0000 2012
515,4b949524f964a520fb7d34e3,4bf58dd8d48988d1e1931735,Arcade,35.71259319,139.7042996,540,Wed Apr 04 05:11:42 +0000 2012
599,4b63b174f964a5207a8c2ae3,4bf58dd8d48988d111941735,Japanese Restaurant,35.736931,139.6733011,540,Wed Apr 04 05:11:56 +0000 2012
1357,4b504919f964a520c31f27e3,4eb1d80a4b900d56c88a45ff,Shrine,35.65739485,139.7066817,540,Wed Apr 04 05:12:03 +0000 2012
1844,4b5c4864f964a520932929e3,4bf58dd8d48988d1fd931735,Subway,35.68138744,139.7755551,540,Wed Apr 04 05:12:35 +0000 2012
342,4b557772f964a52013e527e3,4bf58dd8d48988d129951735,Train Station,35.69589617,139.6999598,540,Wed Apr 04 05:12:35 +0000 2012
81,4bb70c132f70c9b641408630,4bf58dd8d48988d129951735,Train Station,35.57572976,139.6596515,540,Wed Apr 04 05:12:38 +0000 2012
410,4b36be44f964a520ad3b25e3,4bf58dd8d48988d1fc931735,Light Rail,35.64398371,139.6552312,540,Wed Apr 04 05:13:51 +0000 2012
1723,4c74b1e5b474a1cd6c65b7bf,4bf58dd8d48988d124941735,Office,35.725092,139.712994,540,Wed Apr 04 05:14:28 +0000 2012
1514,4b5ace23f964a5206fd528e3,4bf58dd8d48988d1fe941735,Music Store,35.69054829,139.7059143,540,Wed Apr 04 05:14:32 +0000 2012
426,4b5ea776f964a520119529e3,4bf58dd8d48988d122951735,Electronics Store,35.69981917,139.7717759,540,Wed Apr 04 05:15:10 +0000 2012
1255,4b85dac5f964a520797631e3,4bf58dd8d48988d12e941735,Government Building,35.68434168,139.7429609,540,Wed Apr 04 05:15:14 +0000 2012
399,4b6258e6f964a52072432ae3,4bf58dd8d48988d1e0931735,Coffee Shop,35.68289072,139.6872836,540,Wed Apr 04 05:15:18 +0000 2012
368,4e313fb8922ea20b3461ab49,4bf58dd8d48988d123951735,Smoke Shop,35.67837644,139.786638,540,Wed Apr 04 05:15:42 +0000 2012
943,4b58ec71f964a520467328e3,4bf58dd8d48988d15a941735,Garden,35.68036781,139.7567046,540,Wed Apr 04 05:16:28 +0000 2012
560,4be54a2cbcef2d7f899f03e5,4c38df4de52ce0d596b336e1,Parking,35.70389554,139.5808154,540,Wed Apr 04 05:16:35 +0000 2012
1847,4b4ef864f964a520d5f726e3,4bf58dd8d48988d129951735,Train Station,35.68600612,139.7306657,540,Wed Apr 04 05:16:42 +0000 2012
418,4b5830f2f964a5207e4d28e3,4bf58dd8d48988d1f9931735,Road,35.65954312,139.6993831,540,Wed Apr 04 05:16:57 +0000 2012
746,4dc255b41838ada6b2607721,4bf58dd8d48988d1a1941735,College Academic Building,35.69751667,139.7621656,540,Wed Apr 04 05:17:10 +0000 2012
1866,4d4e18aea8fba1436fea3f1a,4bf58dd8d48988d110941735,Italian Restaurant,35.69427929,139.7207311,540,Wed Apr 04 05:17:35 +0000 2012
1143,4b57a92ef964a5204e3a28e3,4bf58dd8d48988d130941735,Building,35.67882526,139.7631526,540,Wed Apr 04 05:17:36 +0000 2012
1830,4c19e1bff551ef3b58464768,4bf58dd8d48988d111941735,Japanese Restaurant,35.6829,139.764102,540,Wed Apr 04 05:17:36 +0000 2012
1723,4bab392bf964a520359a3ae3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,35.7270256,139.711929,540,Wed Apr 04 05:17:41 +0000 2012
393,4b836034f964a5205c0431e3,4bf58dd8d48988d1d2941735,Sushi Restaurant,35.65800889,139.6963817,540,Wed Apr 04 05:17:49 +0000 2012
559,4b7fa4f4f964a520023830e3,4bf58dd8d48988d1e9931735,Music Venue,35.66582255,139.699679,540,Wed Apr 04 05:17:52 +0000 2012
118,4ce5d291f1912d4373d5bf09,4bf58dd8d48988d1e0931735,Coffee Shop,35.69849265,139.7721916,540,Wed Apr 04 05:17:56 +0000 2012
991,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 05:19:03 +0000 2012
1321,4b990deef964a520525e35e3,4d954b0ea243a5684a65b473,Convenience Store,35.69521418,139.793895,540,Wed Apr 04 05:19:06 +0000 2012
1367,4bc294a7461576b0ecab7d32,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.673556,139.710283,540,Wed Apr 04 05:19:08 +0000 2012
1514,4e3cf32ea809ba757c03a5a6,4bf58dd8d48988d1fe941735,Music Store,35.69162602,139.708885,540,Wed Apr 04 05:19:12 +0000 2012
426,4b63adf6f964a520a18b2ae3,4bf58dd8d48988d122951735,Electronics Store,35.70033975,139.771159,540,Wed Apr 04 05:19:30 +0000 2012
981,4b70bb27f964a520f72b2de3,4bf58dd8d48988d1ae941735,University,35.59837995,139.6510792,540,Wed Apr 04 05:19:41 +0000 2012
612,4d511ee9529dcbff7fe9dcc4,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.696489,139.761545,540,Wed Apr 04 05:20:39 +0000 2012
1106,4b274cf5f964a520bf8524e3,4bf58dd8d48988d129951735,Train Station,35.53132693,139.696902,540,Wed Apr 04 05:21:08 +0000 2012
410,4b6ab08af964a5203adc2be3,4bf58dd8d48988d1fc931735,Light Rail,35.64410577,139.6689534,540,Wed Apr 04 05:21:31 +0000 2012
1581,4b957efef964a520cba534e3,4bf58dd8d48988d129951735,Train Station,35.57209628,139.7028834,540,Wed Apr 04 05:21:59 +0000 2012
62,4b0587a6f964a520499e22e3,4bf58dd8d48988d130941735,Building,35.68261621,139.7643328,540,Wed Apr 04 05:22:28 +0000 2012
1734,4e4e0083b61cf637a4e182cc,4bf58dd8d48988d147941735,Diner,35.68768791,139.6957517,540,Wed Apr 04 05:22:30 +0000 2012
1301,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901542,139.7746217,540,Wed Apr 04 05:22:53 +0000 2012
1844,4f4f10d2e4b0e52480d35598,4bf58dd8d48988d124941735,Office,35.67913596,139.7705269,540,Wed Apr 04 05:23:09 +0000 2012
1622,4ba9d96bf964a5208c3a3ae3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70180459,139.7717849,540,Wed Apr 04 05:23:18 +0000 2012
1458,4bd542cc7b1876b050888a86,4bf58dd8d48988d129951735,Train Station,35.70703952,139.7821641,540,Wed Apr 04 05:23:22 +0000 2012
560,4b662516f964a5201e162be3,4bf58dd8d48988d10a951735,Bank,35.70366823,139.5799093,540,Wed Apr 04 05:23:33 +0000 2012
1723,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 05:23:42 +0000 2012
2240,4b2ae079f964a52061b124e3,4bf58dd8d48988d129951735,Train Station,35.65188911,139.5443957,540,Wed Apr 04 05:23:43 +0000 2012
418,4b5fce30f964a52063cd29e3,4bf58dd8d48988d10a951735,Bank,35.65980681,139.6996084,540,Wed Apr 04 05:23:58 +0000 2012
100,4b5aade9f964a5208bd028e3,4bf58dd8d48988d163941735,Park,35.70179,139.769787,540,Wed Apr 04 05:24:44 +0000 2012
1851,4b63ae30f964a520ac8b2ae3,4f4531084b9074f6e4fb0101,Recycling Facility,35.70054886,139.7711992,540,Wed Apr 04 05:24:56 +0000 2012
410,4b7796aef964a520eea22ee3,4bf58dd8d48988d1e0931735,Coffee Shop,35.64449158,139.6697232,540,Wed Apr 04 05:25:32 +0000 2012
1468,4b5ed34ef964a520ff9929e3,4bf58dd8d48988d1eb931735,Airport,35.55137977,139.7884083,540,Wed Apr 04 05:25:36 +0000 2012
1504,4b9f4f7bf964a520fc1b37e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.66456164,139.7664983,540,Wed Apr 04 05:26:15 +0000 2012
1634,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 05:26:34 +0000 2012
1847,4eeca95d02d514a36912b60f,4bf58dd8d48988d145941735,Chinese Restaurant,35.68647669,139.7290456,540,Wed Apr 04 05:27:23 +0000 2012
478,4b664bd0f964a520d11c2be3,4bf58dd8d48988d145941735,Chinese Restaurant,35.68270989,139.6869993,540,Wed Apr 04 05:27:37 +0000 2012
749,4b4327e6f964a5209fdc25e3,4bf58dd8d48988d129951735,Train Station,35.65561814,139.7567421,540,Wed Apr 04 05:27:48 +0000 2012
418,4b5edaf0f964a520149b29e3,4bf58dd8d48988d129951735,Train Station,35.65819631,139.7020304,540,Wed Apr 04 05:27:58 +0000 2012
1301,4b62b281f964a520684f2ae3,4bf58dd8d48988d1e1931735,Arcade,35.69822577,139.7753695,540,Wed Apr 04 05:28:11 +0000 2012
1788,4b6ebe55f964a520b8c82ce3,4bf58dd8d48988d1e0931735,Coffee Shop,35.66151535,139.7294641,540,Wed Apr 04 05:28:17 +0000 2012
1357,4b5aa822f964a520bbcf28e3,4bf58dd8d48988d1f1931735,General Entertainment,35.65591235,139.7062603,540,Wed Apr 04 05:28:32 +0000 2012
689,4b5bfbfcf964a5201a2029e3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.66111437,139.6996593,540,Wed Apr 04 05:28:48 +0000 2012
881,4d86e53e509137043f61b55b,4bf58dd8d48988d1e4931735,Bowling Alley,35.66722908,139.4774276,540,Wed Apr 04 05:28:54 +0000 2012
1462,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 05:29:37 +0000 2012
1581,4b5e7141f964a520e18e29e3,4bf58dd8d48988d129951735,Train Station,35.56192592,139.7147409,540,Wed Apr 04 05:29:41 +0000 2012
737,4b27104df964a520898424e3,4bf58dd8d48988d145941735,Chinese Restaurant,35.68949776,139.6975416,540,Wed Apr 04 05:30:41 +0000 2012
1231,4e4db1deb0fb088f3c0451ae,4d954b0ea243a5684a65b473,Convenience Store,35.56301458,139.6277225,540,Wed Apr 04 05:32:15 +0000 2012
519,4e0847da483b98d417156e71,4bf58dd8d48988d12f941735,Library,35.70467657,139.5354103,540,Wed Apr 04 05:32:21 +0000 2012
214,4b0587a9f964a520d09e22e3,4bf58dd8d48988d1fd941735,Mall,35.65513431,139.7930002,540,Wed Apr 04 05:32:23 +0000 2012
749,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 05:32:35 +0000 2012
1096,4b5ff761f964a520f1d129e3,4bf58dd8d48988d15a941735,Garden,35.68525669,139.7094655,540,Wed Apr 04 05:32:35 +0000 2012
1092,4e887dc955038939f951d899,4bf58dd8d48988d1f9931735,Road,35.734175,139.770893,540,Wed Apr 04 05:33:03 +0000 2012
410,4b9843f7f964a5203f3835e3,4bf58dd8d48988d129951735,Train Station,35.64351289,139.6711582,540,Wed Apr 04 05:33:43 +0000 2012
1020,4b656eb2f964a5206cf02ae3,4bf58dd8d48988d103951735,Clothing Store,35.72899494,139.713462,540,Wed Apr 04 05:33:50 +0000 2012
1734,4d01bbee3be26dcb9e7374e4,4bf58dd8d48988d16d941735,Café,35.68820777,139.6962303,540,Wed Apr 04 05:33:54 +0000 2012
560,4b6d5017f964a52098702ce3,4bf58dd8d48988d126951735,Video Store,35.70404909,139.5775089,540,Wed Apr 04 05:34:08 +0000 2012
477,4e61a620e4cdf1e2bef7cb8c,4bf58dd8d48988d1ae941735,University,35.7186794,139.733362,540,Wed Apr 04 05:34:13 +0000 2012
1226,4b591237f964a520227b28e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.73078316,139.7154323,540,Wed Apr 04 05:34:22 +0000 2012
1634,4b5aa9d9f964a520edcf28e3,4bf58dd8d48988d10d951735,Record Shop,35.66188146,139.7010568,540,Wed Apr 04 05:34:41 +0000 2012
1608,4b5a3a54f964a520cdb528e3,4bf58dd8d48988d163941735,Park,35.67070245,139.6966338,540,Wed Apr 04 05:36:03 +0000 2012
1743,4d01c17b9f9ea143d2718ba9,4bf58dd8d48988d148941735,Donut Shop,35.7488493,139.7034982,540,Wed Apr 04 05:36:13 +0000 2012
1723,4b6c0307f964a5208c1f2ce3,4bf58dd8d48988d129951735,Train Station,35.65850795,139.701325,540,Wed Apr 04 05:36:16 +0000 2012
991,4b0e60adf964a520305723e3,4bf58dd8d48988d129951735,Train Station,35.63014573,139.7404289,540,Wed Apr 04 05:37:08 +0000 2012
689,4b6bb59cf964a52051162ce3,4bf58dd8d48988d1f8941735,Furniture / Home Store,35.66069541,139.699925,540,Wed Apr 04 05:37:23 +0000 2012
1581,4c00a5419cf52d7f422e14e7,4bf58dd8d48988d129951735,Train Station,35.56247782,139.7160503,540,Wed Apr 04 05:38:00 +0000 2012
827,4b9843f7f964a5203f3835e3,4bf58dd8d48988d129951735,Train Station,35.64351289,139.6711582,540,Wed Apr 04 05:38:11 +0000 2012
1092,4c851b4cd4e2370479787f88,4bf58dd8d48988d12a951735,Train Station,35.73442516,139.7687531,540,Wed Apr 04 05:38:17 +0000 2012
426,4bce9721cc8cd13adfa9c4cf,4bf58dd8d48988d130941735,Building,35.7002156,139.7740048,540,Wed Apr 04 05:39:05 +0000 2012
1541,4cc5b9f3c844721eaec9f001,4bf58dd8d48988d15c941735,Cemetery,35.64930202,139.5359105,540,Wed Apr 04 05:39:24 +0000 2012
1634,4e6b1a9ad164c37bf4dff451,4bf58dd8d48988d1f1931735,General Entertainment,35.66491487,139.6960759,540,Wed Apr 04 05:40:57 +0000 2012
560,4b35a8b4f964a520722e25e3,4bf58dd8d48988d129951735,Train Station,35.70320182,139.5799041,540,Wed Apr 04 05:40:59 +0000 2012
2090,4f587b3fe4b0055171786ed1,4bf58dd8d48988d122951735,Electronics Store,35.69892084,139.7705069,540,Wed Apr 04 05:41:25 +0000 2012
652,4ef216b5775bf265c38f26fb,4d954b0ea243a5684a65b473,Convenience Store,35.77368164,139.6704102,540,Wed Apr 04 05:42:17 +0000 2012
1379,4ddd9349d22d28453ead46fd,4bf58dd8d48988d130941735,Building,35.65176289,139.7542447,540,Wed Apr 04 05:42:56 +0000 2012
784,4da11c39b521224bee12eeed,4bf58dd8d48988d176941735,Gym / Fitness Center,35.59754277,139.7123519,540,Wed Apr 04 05:43:49 +0000 2012
703,4b57bb1ef964a5204b3e28e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69638955,139.7564766,540,Wed Apr 04 05:43:56 +0000 2012
1058,4e2be7cdd4c0e5c89ac99d87,4bf58dd8d48988d12d951735,Ferry,35.80287793,139.7550432,540,Wed Apr 04 05:44:10 +0000 2012
2110,4b6644f7f964a520811b2be3,4bf58dd8d48988d114951735,Bookstore,35.55334375,139.6469164,540,Wed Apr 04 05:44:20 +0000 2012
1468,4be5398fd4f7c9b60b2c2520,4bf58dd8d48988d1d0941735,Dessert Shop,35.5510902,139.7886362,540,Wed Apr 04 05:44:24 +0000 2012
1096,4dd4bfc2ae60a78cec5dee46,4bf58dd8d48988d12f941735,Library,35.68760952,139.7143659,540,Wed Apr 04 05:44:52 +0000 2012
2280,4f48bb957b0c1e73da15d73c,4d954b0ea243a5684a65b473,Convenience Store,35.66698066,139.770475,540,Wed Apr 04 05:45:17 +0000 2012
1751,4b396b34f964a5204f5c25e3,4bf58dd8d48988d129951735,Train Station,35.74964694,139.8051453,540,Wed Apr 04 05:45:17 +0000 2012
1018,4b6f9a71f964a5208ef72ce3,4bf58dd8d48988d198941735,College Academic Building,35.65878691,139.5443434,540,Wed Apr 04 05:45:24 +0000 2012
1677,4be11c720f03a593a78f18b4,4bf58dd8d48988d102941735,Gym / Fitness Center,35.69091208,139.7019526,540,Wed Apr 04 05:45:32 +0000 2012
720,4f58c086e4b01f47e88b0b22,4f2a25ac4b909258e854f55f,Neighborhood,35.69763673,139.7728233,540,Wed Apr 04 05:46:25 +0000 2012
2092,4b8f2f39f964a520c34c33e3,4bf58dd8d48988d124941735,Office,35.6230549,139.7506764,540,Wed Apr 04 05:46:38 +0000 2012
1851,4b91f97af964a520d0e133e3,4bf58dd8d48988d122951735,Electronics Store,35.70098667,139.7710463,540,Wed Apr 04 05:46:47 +0000 2012
720,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901542,139.7746217,540,Wed Apr 04 05:46:58 +0000 2012
1893,4da826164b22e9f40dfd6c2b,4bf58dd8d48988d110941735,Italian Restaurant,35.66807336,139.7618262,540,Wed Apr 04 05:47:11 +0000 2012
105,4b132e42f964a520339523e3,4bf58dd8d48988d129951735,Train Station,35.66761259,139.631837,540,Wed Apr 04 05:47:12 +0000 2012
1124,4b74db40f964a52078f52de3,4bf58dd8d48988d17f941735,Movie Theater,35.69191851,139.7056863,540,Wed Apr 04 05:47:27 +0000 2012
40,4b767a5af964a520084e2ee3,4bf58dd8d48988d11b941735,Bar,35.70010451,139.7739673,540,Wed Apr 04 05:47:36 +0000 2012
1462,4b283516f964a520e19024e3,4bf58dd8d48988d129951735,Train Station,35.5884342,139.7279191,540,Wed Apr 04 05:47:49 +0000 2012
1367,4e3b87bcfa764553759e9a67,4bf58dd8d48988d16d941735,Café,35.6749448,139.710592,540,Wed Apr 04 05:47:59 +0000 2012
81,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.64573181,139.747569,540,Wed Apr 04 05:48:09 +0000 2012
214,4be2aabaf07b0f4749dbf543,4bf58dd8d48988d110951735,Salon / Barbershop,35.6553261,139.7925389,540,Wed Apr 04 05:48:12 +0000 2012
410,4cc62e6606c25481d7f8a047,4bf58dd8d48988d129951735,Train Station,35.59995458,139.6105993,540,Wed Apr 04 05:48:31 +0000 2012
1119,4b4fb4aff964a520c01127e3,4bf58dd8d48988d129951735,Train Station,35.6205179,139.7508198,540,Wed Apr 04 05:48:33 +0000 2012
770,4b3eae5cf964a520b4a025e3,4bf58dd8d48988d129951735,Train Station,35.70025263,139.4802547,540,Wed Apr 04 05:48:37 +0000 2012
1587,4b5ff761f964a520f1d129e3,4bf58dd8d48988d15a941735,Garden,35.68525669,139.7094655,540,Wed Apr 04 05:49:43 +0000 2012
371,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71362077,139.7765178,540,Wed Apr 04 05:51:30 +0000 2012
112,4ef7e6038b81ef98d1141f1f,4bf58dd8d48988d145941735,Chinese Restaurant,35.69805792,139.7570496,540,Wed Apr 04 05:51:43 +0000 2012
1020,4dfbb503b0fb086ff831b814,4f4531504b9074f6e4fb0102,Train Station,35.73080215,139.7105598,540,Wed Apr 04 05:51:43 +0000 2012
611,4c8cc6c9ed3ab60cc6836a21,4bf58dd8d48988d1eb931735,Airport,35.55126861,139.7875775,540,Wed Apr 04 05:51:47 +0000 2012
342,4b69470af964a520849d2be3,4bf58dd8d48988d118951735,Food & Drink Shop,35.71940516,139.6649376,540,Wed Apr 04 05:52:39 +0000 2012
410,4b572c71f964a520832928e3,4bf58dd8d48988d129951735,Train Station,35.59902115,139.6112001,540,Wed Apr 04 05:52:43 +0000 2012
268,4b550c44f964a52031d927e3,4bf58dd8d48988d130941735,Building,35.67523245,139.7608329,540,Wed Apr 04 05:52:48 +0000 2012
845,4b75371cf964a52068012ee3,4bf58dd8d48988d1fd941735,Mall,35.67985363,139.768796,540,Wed Apr 04 05:52:54 +0000 2012
418,4b63e7c3f964a52082962ae3,4bf58dd8d48988d129951735,Train Station,35.56260438,139.6999168,540,Wed Apr 04 05:53:09 +0000 2012
1445,4b8afffdf964a520878d32e3,4bf58dd8d48988d16d941735,Café,35.66166045,139.7021538,540,Wed Apr 04 05:54:28 +0000 2012
837,4b6c46bff964a5203b2d2ce3,4bf58dd8d48988d196941735,Medical Center,35.73137261,139.5033538,540,Wed Apr 04 05:54:53 +0000 2012
560,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Train Station,35.70582855,139.6657991,540,Wed Apr 04 05:55:16 +0000 2012
1134,4ba95af1f964a5209c213ae3,4bf58dd8d48988d1fd931735,Subway,35.64430194,139.6991578,540,Wed Apr 04 05:55:27 +0000 2012
1605,4b5907def964a5203b7928e3,4bf58dd8d48988d114951735,Bookstore,35.695364,139.759973,540,Wed Apr 04 05:55:42 +0000 2012
1538,4b863862f964a520108331e3,4bf58dd8d48988d124941735,Office,35.70356397,139.4743292,540,Wed Apr 04 05:55:56 +0000 2012
823,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 05:56:08 +0000 2012
